speed,rpm,tp,load,timing,y_speed,y_rpm,y_tp,y_load,y_timing
15.0000000000000018,1485.0000000000000000,14.0000000000000000,25.0000000000000000,24.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-36.0000000000000000
14.0000000000000000,1531.0000000000000000,16.0000000000000000,24.0000000000000000,23.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-36.0000000000000000
15.0000000000000018,1618.0000000000000000,17.0000000000000000,25.0000000000000000,27.0000000000000000,10.1807815614014512,995.5688881588764616,11.6472487832387532,17.3814163623916755,-8.1408222460328403
15.0000000000000018,1595.0000000000000000,20.0000000000000000,31.0000000000000000,21.0000000000000071,11.7004394759511143,1174.7241010572370215,13.2757358221579143,19.5122471733984888,4.9833697343866348
17.0000000000000000,1538.0000000000000000,20.0000000000000000,37.0000000000000000,18.0000000000000000,12.3108675796296225,1263.1507972989979862,14.9184629287289834,22.0622371389809899,9.7445132548728353
18.0000000000000000,1502.0000000000000000,18.0000000000000000,31.0000000000000000,29.0000000000000000,14.7545179425683184,1529.8220369185826257,17.7613796861693416,28.4022680929472600,9.6877863002746665
20.0000000000000000,1550.0000000000000000,15.0000000000000000,23.0000000000000000,26.0000000000000000,14.9084103955872695,1432.1949675421276424,17.2231706896973051,28.4300545327242240,12.7625207175605127
22.0000000000000000,1467.0000000000000000,15.0000000000000000,25.0000000000000000,-1.0000000000000000,11.1585805530388651,915.2193694055703190,12.1601807990636175,19.5302693633053863,13.9189384346498528
24.0000000000000000,1173.0000000000000000,15.0000000000000000,35.9999999999999929,-29.0000000000000000,8.1177568161897327,473.5124599234086418,7.7770385566331104,11.5797722780456347,7.1483760968740810
25.0000000000000000,1101.0000000000000000,14.0000000000000000,35.0000000000000000,-19.0000000000000000,12.9067211331008700,848.7328829261318788,11.0954184370736133,19.3462168064599744,-0.9732692182964584
26.0000000000000000,1099.0000000000000000,14.0000000000000000,34.0000000000000000,-20.0000000000000000,14.8085839554144840,882.0965676402961435,11.5764211474681407,22.1845115911097714,-3.9368105904630610
25.0000000000000000,1083.0000000000000000,14.0000000000000000,32.0000000000000000,-16.0000000000000000,15.9549990101073327,959.8154789352074658,12.0943031194608324,23.8186944161589125,-6.7551985133724450
20.0000000000000000,1097.0000000000000000,14.0000000000000000,32.0000000000000000,-20.0000000000000000,17.3333255544590692,853.2001972119304583,11.6188676791718031,23.3929368781629101,-7.1851468668821106
13.0000000000000000,1054.0000000000000000,14.0000000000000000,32.0000000000000000,-16.0000000000000000,17.0278071346320488,864.4262730539829818,11.4126589051582297,21.4519759335290559,-8.9117747705672699
9.0000000000000000,966.9999999999998863,14.0000000000000000,34.0000000000000000,-11.9999999999999964,15.9169634016455284,922.4028181934420445,11.3831130959681737,19.6071141929863941,-11.5015659983609773
7.9999999999999991,936.0000000000000000,14.0000000000000000,35.0000000000000000,-11.0000000000000000,15.0136655819002023,943.0952083878586336,11.6276504465656139,19.8159772102420177,-12.2782156556353108
7.9999999999999991,941.9999999999998863,14.0000000000000000,35.0000000000000000,-10.0000000000000000,14.2769982406453213,958.4870059752603311,12.0415490789399264,21.0117891138387662,-11.9662973291630017
9.0000000000000000,1168.0000000000000000,16.0000000000000000,35.9999999999999929,0.0000000000000000,15.7228252796190375,1151.9343892222830164,14.5816014649362522,26.8126008210786999,-5.9197590453022002
11.0000000000000000,1517.0000000000000000,21.0000000000000000,40.0000000000000000,16.0000000000000000,18.3243061926028012,1506.7327099050844481,18.7646744589746746,36.1809493002955449,4.1366887645346750
14.0000000000000000,1863.9999999999997726,21.0000000000000000,32.0000000000000000,12.9999999999999929,20.2870566167881812,1410.1046909356425658,20.0404123173867248,44.1833411236570015,14.8034414698816263
17.0000000000000000,1810.0000000000000000,21.0000000000000000,38.0000000000000000,12.0000000000000071,19.1594342838797793,1558.6272748627347937,20.7595127877537173,41.3594939706249676,12.6205177939714588
20.0000000000000000,1858.9999999999997726,20.0000000000000000,35.9999999999999929,17.0000000000000000,18.5071190616829355,1692.5358171708537611,21.4658084703940837,42.2863793784764113,13.1376301165335576
23.0000000000000000,1560.0000000000000000,19.0000000000000000,44.0000000000000000,17.0000000000000000,16.7561789232168259,1827.0909630329617812,20.6588460342788522,36.8073006775690601,5.3530780825764737
25.0000000000000000,1517.0000000000000000,17.0000000000000000,29.0000000000000000,27.0000000000000000,14.5586718553951115,1831.5613243246098136,19.1711783369618125,38.0245190320030204,4.7405980214066474
26.0000000000000000,1506.0000000000000000,15.0000000000000000,26.0000000000000000,24.0000000000000000,16.6785190662180582,1657.5970305412267862,17.8762237252194218,35.0333708173949105,7.8080178666915856
26.0000000000000000,1592.0000000000000000,14.0000000000000000,20.0000000000000000,30.0000000000000000,19.0582878577571542,1640.3807428086840901,17.2324940961376925,33.9405126871146621,13.4490635150984801
26.0000000000000000,1513.0000000000000000,14.0000000000000000,20.0000000000000000,-11.0000000000000000,15.7753751561334195,971.5546199278826407,14.2604848306879166,35.2473465592081112,14.6332891313306135
26.0000000000000000,1197.0000000000000000,14.0000000000000000,35.9999999999999929,-24.0000000000000000,14.8565549010012976,1073.9915601679858810,14.0679862370011044,26.0237525341459417,0.1734028122102202
25.0000000000000000,1120.0000000000000000,14.0000000000000000,34.0000000000000000,-23.0000000000000000,16.4311447715135373,1086.3677292348711489,13.2603466575136189,27.2022955327183382,-6.2601879080943910
24.0000000000000000,1091.0000000000000000,14.0000000000000000,32.0000000000000000,-19.0000000000000000,17.0341129043809509,1108.8740810124036216,13.0540752327105860,27.3249227855884946,-9.2028124910036340
